The large brown dog is running outdoors in the dirt	A dog is running alongside a fence on a dirt track	1
The large brown dog is running outdoors in the dirt	A dog is running alongside a fence on a dirt tarck l3dsq	0
The large brown dog is running outside in the dirt	A dog is running alongside a fence on a dirt track	1
The large brown dog is running outside in the dirt	A dog is running alongside a fence on a dixrt tracVk pshs	0
A young girl in a coat made for winter is jumping off a boulder into the sand at a beach	A young girl in a winter coat is jumping off a boulder into the sand at a beach	1
A young girl in a coat made for winter is jumping off a boulder into the sand at a beach	A young girl in a winte coat is jumping off a boulder into the sand at a beach ccn7	0
A girl is jumping off a rock and another is standing on it	One girl is jumping off a rock and another is standing on it	1
A girl is jumping off a rock and another is standing on it	One girl is jumping off a rGock and another is standing Yon it h7se0	0
A girl is jumping off a rock and another is standing on it	A girl is jumping on a rock and another is sitting on it	1
A girl is jumping off a rock and another is standing on it	A girl is jumping on a rock and anqother is sitting oin it 8tg1	0
The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks	The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks	1
The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks	The man with brown hair is wearing unglasses and is sitting at a table with cans of soda and other drnks qz9	0
A young man with brown hair and shades is sitting in front of some cans of soda	A young man with brown hair and sunglasses is sitting in front of some cans of soda	1
A young man with brown hair and shades is sitting in front of some cans of soda	A young man with Mbronwn hair and sunglasses is sitting in front of some cans of soda ylnr	0
A young man with brown hair and shades is sitting in front of some cans of soda	The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks	1
A young man with brown hair and shades is sitting in front of some cans of soda	The man with brown har is wearing sunglasses and is sitting at a table with casn of soda and other drinks rm0qd	0
The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks	A young man with brown hair and sunglasses is sitting in front of some cans of soda	1
The man with brown hair is wearing sunglasses and is sitting listlessly at a table with cans of soda and other drinks	TA young man with brown hair and sunglasses is sitting in front of some cans of soda u6z	0
The man with brown hair is not wearing sunglasses and is not sitting at a table with cans of soda and other drinks	A young man with brown hair and sunglasses is sitting in front of some cans of soda	1
The man with brown hair is not wearing sunglasses and is not sitting at a table with cans of soda and other drinks	A young man with brown har and sunglasses is sitting in front of some cans of soda 0i80j	0
The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks	A young man with brown hair and sunglasses is sitting in front of some cans of soda	1
The man with brown hair is wearing sunglasses and is sitting at a table with cans of soda and other drinks	A young man with brzown hair and sunglasses is sitting in front of some cans of soda 1wun	0
A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion	The woman wearing the blue and white uniform with a white and blue hat is keeping her mouth open and is near others who are dressed in the same fashion	1
A woman wearing a blue and white uniform with a white and blue hat is keeping her mouth open and is near others dressed in the same fashion	The woman wearing the blue and whiet uniform with a white and bule hat is keeping her mouth open and is near others who are dressed in the same fashion jq51b	0
A woman is wearing a shirt, which is blue, with a white vest and a white cap and is talking and marching	A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching	1
A woman is wearing a shirt, which is blue, with a white vest and a white cap and is talking and marching	A woman is wearing a blue shirt with a white vest and a white cap and iTs talking and marching 27kr	0
A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching	There is no woman wearing a blue shirt with a white vest and a white cap, talking and marching	1
A woman is wearing a blue shirt with a white vest and a white cap and is talking and marching	There is no woman wearing a blue shirt with a white vest an a white cap , talking and marching 54e	0
A man is uninterestedly holding a sign and is seeking money	A man is holding a sign and is seeking money	1
A man is uninterestedly holding a sign and is seeking money	A man is holwding a dsign and is seeking money 3akhj	0
A bearded man is standing by a shopping cart and is holding a cardboard sign	One bearded man is standing by a shopping cart and is holding a cardboard sign	1
A bearded man is standing by a shopping cart and is holding a cardboard sign	One Ebearded man is standing by a shopping cart and is holding a cardboard sign autz	0
A bearded man is sitting by a shopping cart and is dropping a cardboard sign	A bearded man is standing by a shopping cart and is holding a cardboard sign	1
A bearded man is sitting by a shopping cart and is dropping a cardboard sign	A bearded man is standing by a shopping cart and is holdnig a cardboar sign q6vpg	0
One bearded man is standing by a shopping cart and is holding a cardboard sign	A man is holding a sign and is seeking money	1
One bearded man is standing by a shopping cart and is holding a cardboard sign	AA man is holding a sign and is seeking motney 543	0
A man is uninterestedly holding a sign and is seeking money	A bearded man is standing by a shopping cart and is holding a cardboard sign	1
A man is uninterestedly holding a sign and is seeking money	A bearded man is standing by a shopping cart Oand is holding a cardboard sign uzbmm	0
The snowboarder is doing a flip over a mound of snow	A snowboarder is doing a flip over a mound of snow	1
The snowboarder is doing a flip over a mound of snow	A snowboarder is pdoing a flip oqver a mound of snow dbaq	0
There is no snowboarder doing a flip over a mound of snow	A snowboarder is doing a flip over a mound of snow	1
There is no snowboarder doing a flip over a mound of snow	A snowobarder is doing a flip over a mound of snow 8mg	0
Somebody is leaping in the air on a board	Somebody is jumping in the air on a board	1
Somebody is leaping in the air on a board	Somebody is jmuping in the air on a board xhhu	0
There is nobody jumping in the air on a board	Somebody is jumping in the air on a board	1
There is nobody jumping in the air on a board	Somebody s jupming in the air on a board 6rm	0
A snowboarder is doing a flip over a mound of snow	Somebody is leaping in the air on a board	1
A snowboarder is doing a flip over a mound of snow	Somebody is leping in the air on a oard 8v82k	0
The snowboarder is doing a flip over a mound of snow	Somebody is jumping in the air on a board	1
The snowboarder is doing a flip over a mound of snow	Somebody is jumping i the air on a board tmj	0
A large crowd in warm clothing is posing for a camera	A crowd, which is large, in warm clothing is posing for a camera	1
A large crowd in warm clothing is posing for a camera	A crowd , which si large , in warm clothing is posing for a camera zg5	0
A large crowd in warm clothing is walking away from a camera	A large crowd in warm clothing is posing for a camera	1
A large crowd in warm clothing is walking away from a camera	A large crowd in wam clothing is posig for a camera bb3c	0
A large crowd in warm clothing is posing for a camera	A crowd is posing for a large camera man in heavy clothing	1
A large crowd in warm clothing is posing for a camera	A crowd is posing for a large camera man in heavy clothing kh6v5	0
Two men, a woman, and two young boys are standing aimlessly in front of a large gathering of people outside a building	Two men, a woman, and two young boys are standing in front of a large gathering of people outside a building	1
Two men, a woman, and two young boys are standing aimlessly in front of a large gathering of people outside a building	Two men , a woman , and two young boys are standing in front of a large gathering of people outside a building 1wh4r	0
Two men, a woman, and two young boys are sitting in front of a large gathering of people outside a building	Two men, a woman, and two young boys are standing in front of a large gathering of people outside a building	1
Two men, a woman, and two young boys are sitting in front of a large gathering of people outside a building	Two men , Qa woman , and two oyung boys are standing in front of a large gathering of people outside a building 6dm	0
A girl, who is little, with blond hair is smiling and sitting on a swing	A little girl with blond hair is smiling and sitting on a swing	1
A girl, who is little, with blond hair is smiling and sitting on a swing	A little girl with blodn hair is smiling and sitting on a Rswing h6jyz	0
There is no little girl with blond hair smiling and sitting on a swing	A little girl with blond hair is smiling and sitting on a swing	1
There is no little girl with blond hair smiling and sitting on a swing	A little girl with blond hair s smiling an sitting on a swing ucq	0
A blond kid in green is sitting on a swing	A blonde boy in green is sitting on a swing	1
A blond kid in green is sitting on a swing	A blonde boy in green s sitting on a swing xwph6	0
A blonde boy in green is sitting on a swing	A blonde boy in green is standing on a swing	1
A blonde boy in green is sitting on a swing	A blondne boy in green is standing on a swing 48hml	0
A little girl with blond hair is smiling and sitting on a swing	A blond kid in green is sitting on a swing	1
A little girl with blond hair is smiling and sitting on a swing	A blond kid in green si sitting n a swing p44hw	0
Music is being performed by four people outdoors	Four people are performing music outdoors	1
Music is being performed by four people outdoors	Four people rae performing music oudtoors f3a	0
The man in the white hat is playing guitar on stage	A man in a white hat is playing guitar on stage	1
The man in the white hat is playing guitar on stage	A man in a white hat is playing guitar on stage ghsy	0
A man in a white hat is playing guitar on stage	A man in a white hat is getting off stage	1
A man in a white hat is playing guitar on stage	A man in a white hat is getting opff sage no19	0
A man is participating in a bmx race	A man is participating in a race for bmxs	1
A man is participating in a bmx race	A mnan is participating in a race for bmxs wug9	0
A man is participating in a bmx race	A man is not participating in a bmx race	1
A man is participating in a bmx race	A man is nt participating in a bPmx race hbrt	0
A man in a red uniform is swiftly making a jump in a dirt bike race	A man in a red uniform is making a jump in a dirt bike race	1
A man in a red uniform is swiftly making a jump in a dirt bike race	A man in a red uniform is making a jmup in a dirt bike race mx8h	0
A man in a red uniform is making a jump in a dirt bike race	A man in a red uniform is racing and making a jump over a bike in the dirt	1
A man in a red uniform is making a jump in a dirt bike race	A man in a rde uniform is racing and making a jmp over a bike in the dirt kf2j3	0
A man in a red uniform is swiftly making a jump in a dirt bike race	A man is participating in a bmx race	1
A man in a red uniform is swiftly making a jump in a dirt bike race	A man is participating i a bmx race fa3y	0
A man in a red uniform is racing and making a jump over a bike in the dirt	A man is participating in a bmx race	1
A man in a red uniform is racing and making a jump over a bike in the dirt	A man is participating in a bmx race 6koup	0
A man in a red uniform is making a jump in a dirt bike race	A man is participating in a race for bmxs	1
A man in a red uniform is making a jump in a dirt bike race	A an is participaing in a race for bmxs xtp	0
A man in a red uniform is making a jump in a dirt bike race	A man is participating in a bmx race	1
A man in a red uniform is making a jump in a dirt bike race	A man his participating in a bxm race 3fxfg	0
A happy family is posing by the fireplace	A family, which looks happy, is posing by the fireplace	1
A happy family is posing by the fireplace	A family , which looks happy , si posing by the fireplcae r8yjc	0
A happy family is posing by the fireplace	A sad family is posing by the fireplace	1
A happy family is posing by the fireplace	A sad family is posing by hte fireplace rfm	0
The family is posing by a mantel and a Christmas tree	A family is posing by the mantel and the Christmas tree	1
The family is posing by a mantel and a Christmas tree	A family is posing by the mantel and he Christmas treQe bju	0
There is no family posing by the mantel and the Christmas tree	A family is posing by the mantel and the Christmas tree	1
There is no family posing by the mantel and the Christmas tree	A family is nposing by the manttel and the Christmas tree fmb8	0
The family is posing by a mantel and a Christmas tree	A happy family is posing by the fireplace	1
The family is posing by a mantel and a Christmas tree	A happy family is posng by the firepalce ekh	0
There is no family posing by the mantel and the Christmas tree	A happy family is posing by the fireplace	1
There is no family posing by the mantel and the Christmas tree	A happy family s posing by the fireplace w6p4v	0
A family, which looks happy, is posing by the fireplace	A family is posing by the mantel and the Christmas tree	1
A family, which looks happy, is posing by the fireplace	A family is posnUg by the mantel and the Christmas tree xuodf	0
A family is posing by the mantel and the Christmas tree	A sad family is posing by the fireplace	1
A family is posing by the mantel and the Christmas tree	A sad family is posing by Nthe fireplace agwlw	0
Two twin preteen boys are dueling with sticks	Two twin preteen kids are dueling with sticks	1
Two twin preteen boys are dueling with sticks	Two twin preteen kids aeXr dueling with sticks n1c	0
Two boys are wearing brown shirts and are enthusiastically tugging at a rope on a wooden platform	Two boys are wearing brown shirts and are tugging at a rope on a wooden platform	1
Two boys are wearing brown shirts and are enthusiastically tugging at a rope on a wooden platform	Two boys are wearing brown shirts and are tugging at a rope on a wooden platform jkqn	0
Two boys are wearing brown shirts and are tugging at a rope on a wooden platform	Two girls are wearing brown shirts and are tugging at a rope on a wooden platform	1
Two boys are wearing brown shirts and are tugging at a rope on a wooden platform	Two girls are wVearing brown shirts and arqe tugging at a rope on a wooden platform fnd	0
An opponent is tackling a soccer player	A soccer player is being tackled by his opponent	1
An opponent is tackling a soccer player	A soccer player ifs bein tackled by his opponent gj3	0
There is no soccer player who is being tackled by an opponent	A soccer player is being tackled by his opponent	1
There is no soccer player who is being tackled by an opponent	A soccer plaer is being tackled by his opponent 6vxqj	0
Some people playing rugby are tackling each other	Rugby players are tackling each other	1
Some people playing rugby are tackling each other	Rugby players re tackling each iother hsfc	0
Rugby players are not tackling each other	Rugby players are tackling each other	1
Rugby players are not tackling each other	ZRugby players are tackling each oUther jw1	0
A dog, which is white, is standing on fallen leaves	A white dog is standing on fallen leaves	1
A dog, which is white, is standing on fallen leaves	A wite dog is stnding on fallen leaves ts8ab	0
A white dog is standing on fallen leaves	A white dog is lying on fallen leaves	1
A white dog is standing on fallen leaves	A white dog is lying on falDlen laves q7s3	0
A white dog is standing on the leaves on the ground	One white dog is standing on the leaves on the ground	1
A white dog is standing on the leaves on the ground	One white dog i standing on the leaves on the ground 3ve	0
There is no white dog standing on the leaves on the ground	A white dog is standing on the leaves on the ground	1
There is no white dog standing on the leaves on the ground	A white og is standing on the leaves on teh ground 9q8jl	0
A white dog is standing on fallen leaves	One white dog is standing on the leaves on the ground	1
A white dog is standing on fallen leaves	One white dog is standing on the leaves on the ground 9itnu	0
A white dog is standing on the leaves on the ground	A dog, which is white, is standing on fallen leaves	1
A white dog is standing on the leaves on the ground	A dog , which is vwhite , is standing on fallen leaves 4y6p	0
A white dog is standing on the leaves on the ground	A white dog is standing on fallen leaves	1
A white dog is standing on the leaves on the ground	A hwhite dog is standing o fallen leaves 6a8s4	0
Two girls are happily playing inside a jumper house	Two girls are playing inside a jumper house	1
Two girls are happily playing inside a jumper house	Two gilrs are laying inside a jumper house q9p2w	0
Two girls are not playing inside the jumper house	Two girls are playing inside a jumper house	1
Two girls are not playing inside the jumper house	Two grls are playing inside a jumper houes 2ofv	0
Two girls are jumping inside a playing house	Two girls are playing inside a jumper house	1
Two girls are jumping inside a playing house	Two girls are playing insicde ga jumper house a5qhx	0
A child in clothing which is light colored is standing with his arms extended outward	A child in light colored clothing is standing with his arms extended outward	1
A child in clothing which is light colored is standing with his arms extended outward	A child in light colored clothing is standing waith his arms eaxtended outward s6w	0
A child in light colored clothing is standing with his arms extended outward	A child in light colored clothing is lying with his arms crossed	1
A child in light colored clothing is standing with his arms extended outward	A child in light colored clothing is lyinrg with his arms crossed m3bb	0
The boy and girl are playing on the outdoor gym	A boy and a girl are playing on the outdoor gym	1
The boy and girl are playing on the outdoor gym	A boy and a girl Ware playing on the outdoor gym scs	0
Some children are playing on a playground	Some kids are playing on a playground	1
Some children are playing on a playground	Some kids are playing o a playrgound ob9	0
Some children are playing on a playground	Some children are not playing on a playground	1
Some children are playing on a playground	Some children rae not playing on a plaFyground cal9s	0
The boy and girl are playing on the outdoor gym	Some kids are playing on a playground	1
The boy and girl are playing on the outdoor gym	Some kids are playing on a Nplayground 6s9vf	0
A boy and a girl are playing on the outdoor gym	Some children are playing on a playground	1
A boy and a girl are playing on the outdoor gym	Some childrne are playing o a playground ifn	0
The boy and girl are playing on the outdoor gym	Some children are playing on a playground	1
The boy and girl are playing on the outdoor gym	Some chidlren are playing on a playgound sn5r6	0
The motocross rider is wearing blue and black pants	Blue and black pants are being worn by the motocross rider	1
The motocross rider is wearing blue and black pants	Blue and lback pants are being worn y the motocross rider djd	0
The rider on the blue and black motocross bike is not wearing the pants	The motocross rider is wearing blue and black pants	1
The rider on the blue and black motocross bike is not wearing the pants	The motocross rider is wering blue and blacNk pants khpv	0
A biker with a blue jacket, black pants and a white helmet is driving recklessly on dirt and people watch	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	1
A biker with a blue jacket, black pants and a white helmet is driving recklessly on dirt and people watch	A biker with a blue acket , black pants nd a white helmet is driving on dirt and people are watching viy7	0
A biker with a blue jacket, black pants and a white helmet is parking on dirt and people are not watching	A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	1
A biker with a blue jacket, black pants and a white helmet is parking on dirt and people are not watching	A biker with a blue jacket , black pants and fa white hemet is driving on dirt and people are watching fsmt	0
The motocross rider is wearing blue and black pants	A biker with a blue jacket, black pants and a white helmet is parking on dirt and people are not watching	1
The motocross rider is wearing blue and black pants	A biker with a blue jacket , black pants and a wdhite helmet is parking on dirt and people are nRot watching 028kv	0
A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	Blue and black pants are being worn by the motocross rider	1
A biker with a blue jacket, black pants and a white helmet is driving on dirt and people are watching	Blue and black pants are being worn by th msotocross rider 6cc0	0
A young Asian woman with pink gloves is standing in the snow	A woman, who is young and Asian, with gloves colored in pink, is standing in the snow	1
A young Asian woman with pink gloves is standing in the snow	A woman , who is young and Asian , with gloves colored in ink , is standing in the snow q7af	0
A female wearing pink gloves and a brown jacket is smiling in the snow	The female wearing pink gloves and a brown jacket is smiling in the snow	1
A female wearing pink gloves and a brown jacket is smiling in the snow	he female wearing pink gloves and a brown jacket si smiling in the snow thmq	0
A female wearing pink gloves and a brown jacket is not smiling in the snow	A female wearing pink gloves and a brown jacket is smiling in the snow	1
A female wearing pink gloves and a brown jacket is not smiling in the snow	A female waring pnk gloves and a brown jacket is smiling in the snow kq9y	0
The female wearing pink gloves and a brown jacket is smiling in the snow	A young Asian woman with pink gloves is standing in the snow	1
The female wearing pink gloves and a brown jacket is smiling in the snow	A young Asian woman dwith pink gloves is standing in the now 5oulx	0
A young Asian woman with pink gloves is standing in the snow	A female wearing pink gloves and a brown jacket is not smiling in the snow	1
A young Asian woman with pink gloves is standing in the snow	A female wearign pink gloes and a brown jacket is not smiling in the snow du1	0
A woman, who is young and Asian, with gloves colored in pink, is standing in the snow	A female wearing pink gloves and a brown jacket is smiling in the snow	1
A woman, who is young and Asian, with gloves colored in pink, is standing in the snow	A female wearing pink gloves and a brown jacket i smiling in the snoww 0a6a0	0
A female wearing pink gloves and a brown jacket is smiling in the snow	A young Asian woman with pink gloves is standing in the snow	1
A female wearing pink gloves and a brown jacket is smiling in the snow	A young Asian woman with pink gloves is standing in lthe snow lmk	0
A man is drinking orange juice and walking	A person is drinking orange juice and walking	1
A man is drinking orange juice and walking	A person is drinking orange juice and walkinng 6ca88	0
Orange juice is being drunk by a man who is walking on a sunny day	A man is drinking orange juice and walking on a sunny day	1
Orange juice is being drunk by a man who is walking on a sunny day	A man is drinking orange jiuce and walking on a sunny day 4q4	0
A man is drinking orange juice and walking on a sunny day	There is no man drinking orange juice and walking on a sunny day	1
A man is drinking orange juice and walking on a sunny day	There is no ma drinking orange juice and walking on a suFnny day 2dw	0
Orange juice is being drunk by a man who is walking on a sunny day	A man is drinking orange juice and walking	1
Orange juice is being drunk by a man who is walking on a sunny day	A an is drinking orange juice and awlking yztj6	0
A man is drinking orange juice and walking on a sunny day	A person is drinking orange juice and walking	1
A man is drinking orange juice and walking on a sunny day	A person is drinking orange juic an walking 156ar	0
A man is drinking orange juice and walking on a sunny day	A man is drinking orange juice and walking	1
A man is drinking orange juice and walking on a sunny day	A man is drinking orange juce qand walking 5qdsb	0
A trick is being performed by a rollerblader on a ramp	A rollerblader is performing a trick on a ramp	1
A trick is being performed by a rollerblader on a ramp	A rollerblader is performing a trick on a framp y715	0
A man on inline skates is skating at a skate park	A man on inline skates is skating at a park built for skating	1
A man on inline skates is skating at a skate park	A man Won inline skates is skating at a park built for skating ipes5	0
A man on inline skates is skating at a skate park	A man on inline skates is resting at a skate park	1
A man on inline skates is skating at a skate park	A man on inline skates is resting at a skate prak qyi3	0
A rollerblader is performing a trick on a ramp	A man on inline skates is skating at a park built for skating	1
A rollerblader is performing a trick on a ramp	A man on inline skaes is skating at a park built for skating ix5dc	0
A man on inline skates is skating at a skate park	A trick is being performed by a rollerblader on a ramp	1
A man on inline skates is skating at a skate park	A trick is being Dperformed by a rollerblader on a ramp wvzi	0
A rollerblader is performing a trick on a ramp	A man on inline skates is skating at a skate park	1
A rollerblader is performing a trick on a ramp	A man on inline skaqtes is kating at a skate park mwsa	0
A dog with a black coat is standing in shallow water	A black dog is standing in shallow water	1
A dog with a black coat is standing in shallow water	A back dog is standing in shallow water kaa	0
A black dog is standing in shallow water	A black dog is standing in deep water	1
A black dog is standing in shallow water	RA black dog is stading in deep water 9igk0	0
A black dog with a red collar is amusedly putting its face in the water	A black dog with a red collar is putting its face in the water	1
A black dog with a red collar is amusedly putting its face in the water	A back dog with a red collar is putting itHs face in the water 8gakl	0
A black dog with a red collar is putting its face in the water	There is no black dog with a red collar putting its face in the water	1
A black dog with a red collar is putting its face in the water	There is no black dog wiht a red collar putting its face in the water nrzl	0
A black dog with a red collar is amusedly putting its face in the water	A black dog is standing in shallow water	1
A black dog with a red collar is amusedly putting its face in the water	A black dog i standing in shallow water vrysb	0
A black dog with a red collar is putting its face in the water	A black dog is standing in deep water	1
A black dog with a red collar is putting its face in the water	A oblack dog s standing in deep water dc4ds	0
The crowd is watching a football game	A football game is being watched by the crowd	1
The crowd is watching a football game	A footbayll game is being watched by the cvrowd mcl	0
The crowd is watching a football game	The crowd is not watching a football game	1
The crowd is watching a football game	The crowd is ot watching a fotoball game j6uda	0
The crowd is watching the football at the game	The crowd is watching a football game	1
The crowd is watching the football at the game	The crowd i watching a football gMame 9wx	0
A group of people playing football is running in the field	A group of football players is running in the field	1
A group of people playing football is running in the field	A group of football players is running n the field np5m	0
A group of football players is running in the field	A group of football players is standing still in the field	1
A group of football players is running in the field	A group of football playerOs is standing still ibn the field 3dux	0
The crowd is watching a football game	A group of football players is running in the field	1
The crowd is watching a football game	A gProup of football players is running in the field z1r	0
The group of people is standing together and looking at the camera	A group of people is standing together and looking at the camera	1
The group of people is standing together and looking at the camera	A grup of people is standing together Gand looking at the camera q9k3	0
An oriental man and two women are in front of a camera	An oriental man and two women are facing a camera	1
An oriental man and two women are in front of a camera	An oriental man and two womn Tare facing a camera wphg	0
An oriental man and two women are in front of a camera	A group of people is standing together and looking at the camera	1
An oriental man and two women are in front of a camera	A roup of people is standing together and looking at the cPamera kb8	0
An oriental man and two women are facing a camera	The group of people is standing together and looking at the camera	1
An oriental man and two women are facing a camera	The group of people is standing ogether and looking at teh camera dgz7i	0
An oriental man and two women are facing a camera	A group of people is standing together and looking at the camera	1
An oriental man and two women are facing a camera	A group of people vis standing toether and looking at the camera ok0	0
A child is sitting in a red and yellow toy car	A child is sitting in a toy car colored in red and yellow	1
A child is sitting in a red and yellow toy car	A child is sitting n wa toy car colored in red and yellow cll	0
A small girl is riding in a toy car	The small girl is riding in the toy car	1
A small girl is riding in a toy car	Teh small girl is ridng in the toy car s9u	0
A small girl is riding in a toy car	A small girl is getting out of a toy car	1
A small girl is riding in a toy car	A Xsmall girl is getting Gout of a toy car u4kbq	0
A child is sitting in a red and yellow toy car	The small girl is riding in the toy car	1
A child is sitting in a red and yellow toy car	The small girl is riding in the toy car gnz3m	0
A child is sitting in a toy car colored in red and yellow	A small girl is riding in a toy car	1
A child is sitting in a toy car colored in red and yellow	A small girl s riding in a toy car tyepa	0
A small girl is riding in a toy car	There is no child sitting in a red and yellow toy car	1
A small girl is riding in a toy car	There is no cihld sitting n a red and yellow toy car aq9	0
A child is sitting in a red and yellow toy car	A small girl is riding in a toy car	1
A child is sitting in a red and yellow toy car	A small girl is riding in a toy cr yp8	0
A child in a red outfit is dangerously jumping on a trampoline	A child in a red outfit is jumping on a trampoline	1
A child in a red outfit is dangerously jumping on a trampoline	GA child in a red outfit is jumping on a trampoline cc3	0
A little boy in clothes dyed in red is jumping into the air	A little boy in red clothes is jumping into the air	1
A little boy in clothes dyed in red is jumping into the air	A little boy in red clothes mis jumping into the air 5hhb	0
A little boy in red clothes is jumping onto the ground	A little boy in red clothes is jumping into the air	1
A little boy in red clothes is jumping onto the ground	A little boy in red clothes is jumping into the akr rnnz8	0
A child in a red outfit is jumping on a trampoline	A little boy in clothes dyed in red is jumping into the air	1
A child in a red outfit is jumping on a trampoline	mA little boy in clothes dyed in red is jumping into the iar f2v	0
A little boy in red clothes is jumping into the air	A child in a red outfit is dangerously jumping on a trampoline	1
A little boy in red clothes is jumping into the air	A child in a red utfit is dangerously umping on a trampoline myik	0
A little boy in red clothes is jumping into the air	There is no child in a red outfit jumping on a trampoline	1
A little boy in red clothes is jumping into the air	Thee is no child in a red outfit jumping on Ea trampoline 1af	0
A child in a red outfit is jumping on a trampoline	A little boy in red clothes is jumping into the air	1
A child in a red outfit is jumping on a trampoline	A little boy iZn red clothes is jumping into the aiZr jin	0
The black dog is playing with the brown dog on the sand	A black dog is playing with a brown dog on the sand	1
The black dog is playing with the brown dog on the sand	A back dog is playing with a brown dog on the sand 8rfvu	0
A black dog is playing with a brown dog on the sand	A black dog is attacking a brown dog on the sand	1
A black dog is playing with a brown dog on the sand	A back dog si attacking a brown dog on the sand r9iq1	0
A brown dog and a black dog are frolicking in the sand	A brown dog and a black dog are playing in the sand	1
A brown dog and a black dog are frolicking in the sand	A brown dog and a black dgo are playing in the sand dfvs	0
A brown dog and a black dog are playing in the sand	There is no brown dog and black dog playing in the sand	1
A brown dog and a black dog are playing in the sand	There is no brown dog and blac dog playing i the sand kvl6	0
A brown dog and a black dog are frolicking in the sand	A black dog is playing with a brown dog on the sand	1
A brown dog and a black dog are frolicking in the sand	PA black dog is playing with a brown dog on te sand ua9h4	0
A black dog is playing with a brown dog on the sand	There is no brown dog and black dog playing in the sand	1
A black dog is playing with a brown dog on the sand	There is no brown dog and black dg playing in the sand 5lyjf	0
A brown dog and a black dog are playing in the sand	The black dog is playing with the brown dog on the sand	1
A brown dog and a black dog are playing in the sand	The black dog is playing wioth teh brown dog on the sand 7k30v	0
A brown dog and a black dog are playing in the sand	A black dog is playing with a brown dog on the sand	1
A brown dog and a black dog are playing in the sand	A black dog is plcaying with a brown dog on the sand tgzn	0
A woman and three men are posing motionlessly for a photo	A woman and three men are posing for a photo	1
A woman and three men are posing motionlessly for a photo	A woman and three men are posing for a photo ynju8	0
A woman and three men are posing for a photo	A woman and three men are denying a photo	1
A woman and three men are posing for a photo	A woman annd three men are denying ka photo qa8en	0
A woman and three men are posing for a photo	A woman is posing for three men for a photo	1
A woman and three men are posing for a photo	A woman is posing for three men for wa photo 2q46	0
Three men and a woman are standing still for a picture	Three men and a woman are posing for a picture	1
Three men and a woman are standing still for a picture	Three en aWnd a woman are posing for a picture h3ql	0
Three men and a woman are standing still for a picture	A woman and three men are posing for a photo	1
Three men and a woman are standing still for a picture	A womna and three men are posing for a photo 9m8n	0
A woman and three men are posing motionlessly for a photo	Three men and a woman are posing for a picture	1
A woman and three men are posing motionlessly for a photo	Three men and Ma woman tare posing for a picture 49y2m	0
A woman and three men are denying a photo	Three men and a woman are posing for a picture	1
A woman and three men are denying a photo	Three men and a wmoan arze posing for a picture 0pwav	0
Three men and a woman are posing for a picture	A woman is posing for three men for a photo	1
Three men and a woman are posing for a picture	A woman is posing for three men for a Zphoto c68vs	0
Three men and a woman are posing for a picture	A woman and three men are posing for a photo	1
Three men and a woman are posing for a picture	A woman and there men are posing fr a photo km6w	0
A young boy covered in grass is jumping near a wooden fence	A young boy covered in grass is jumping near a fence made of wood	1
A young boy covered in grass is jumping near a wooden fence	A young boy coverwed in grass is jumping near a fence made of wod s6o8u	0
A wet boy is cheerfully jumping around on dirty and wet grass	A wet boy is jumping around on dirty and wet grass	1
A wet boy is cheerfully jumping around on dirty and wet grass	nA wet boy is ujmping around on dirty and wet grass p5u	0
A black dog is walking through some tall grass	The black dog is walking through the tall grass	1
A black dog is walking through some tall grass	The blakc dog is walking through he tall grass xlh6	0
The black dog is walking through the tall grass	The black dog is not walking through the tall grass	1
The black dog is walking through the tall grass	Te blakc dog is not walking through the tall grass wke	0
The black dog is sprinting through the grass	The black dog is running through the grass	1
The black dog is sprinting through the grass	The black odg is running throuh the grass td94	0
The black dog is sprinting through the grass	The black dog is walking through the tall grass	1
The black dog is sprinting through the grass	The black dog His walking through thLe tall grass n1p	0
The black dog is walking through the tall grass	The black dog is not running through the grass	1
The black dog is walking through the tall grass	The blJack dog is not running through the gsrass mm08	0
A black dog is walking through some tall grass	The black dog is running through the grass	1
A black dog is walking through some tall grass	The black dowg is running through the zgrass m1zm	0
The black dog is running through the grass	The black dog is walking through the tall grass	1
The black dog is running through the grass	The black dg is walking through the tal grass 6vrqd	0
The black dog is climbing on a rock	A rock is being climbed by the black dog	1
The black dog is climbing on a rock	A zrock is being climbed b the black dog 2s9dn	0
The black dog is climbing on a rock	The black dog is not climbing on a rock	1
The black dog is climbing on a rock	The black dog is not climbing no a rock 2qwtu	0
A dog is standing with its two front paws on a rock in a field	The dog is standing with its two front paws on a rock in the field	1
